ID,Address,Beds,Bath,Area,Date,Action,Amount,Rate_sqft,Source
739,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",07-08-2018,Listed,"$888,000",$853,MLSListings
740,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",06/22/2018,Sold,"$850,000",$817,Public Record
741,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",02/19/2010,Sold,"$285,000",$274,Public Record
742,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",07/29/2005,Sold,"$605,000",$581,Public Record
743,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",,,,,
744,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",,,,,
745,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",10-12-2020,Listed,"$899,000",$864,SanFrancisco
746,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",10-10-2020,Listed,"$899,000",$864,MLSListings
747,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",08/30/2018,Sold,"$855,000",$822,MLSListings
748,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",07/13/2018,Price Changed,"$887,900",$853,MLSListings
749,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",07-08-2018,Listed,"$888,000",$853,MLSListings
750,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",06/22/2018,Sold,"$850,000",$817,Public Record
751,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",02/19/2010,Sold,"$285,000",$274,Public Record
752,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",07/29/2005,Sold,"$605,000",$581,Public Record
753,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",,,,,
754,1193-S-9th-St_San-Jose_CA_95112_M13927-34433,2bed,2bath,"1,040sqft",,,,,
755,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",10-09-2020,Listed,"$3,299,000","$1,008",MLSListings
756,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",02-07-2014,Sold,"$1,875,000",$573,MLSListings
757,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",12-10-2013,Listed,"$1,950,000",$595,MLSListings
758,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",11-12-2013,Listed,"$2,350,000",$718,MLSListings
759,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",09/30/1986,Sold,"$365,000",$111,Public Record
760,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",08/13/1976,Sold,"$104,700",$31,Public Record
761,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",10-09-2020,Listed,"$3,299,000","$1,008",MLSListings
762,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",02-07-2014,Sold,"$1,875,000",$573,MLSListings
763,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",12-10-2013,Listed,"$1,950,000",$595,MLSListings
764,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",11-12-2013,Listed,"$2,350,000",$718,MLSListings
765,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",09/30/1986,Sold,"$365,000",$111,Public Record
766,1532-Newport-Ave_San-Jose_CA_95125_M11367-62897,4bed,2.5bath,"3,272sqft",08/13/1976,Sold,"$104,700",$31,Public Record
767,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",10-08-2020,Listed,"$743,000",$453,MLSListings
768,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",06/24/2016,Sold,"$530,000",$323,MLSListings
769,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",04-09-2016,Listed,"$525,000",$320,MLSListings
770,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",04-09-2016,Listed,"$525,000",$320,MLSListings
771,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",09-01-1989,Sold,"$158,000",$96,Public Record
772,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",10-08-2020,Listed,"$743,000",$453,MLSListings
773,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",06/24/2016,Sold,"$530,000",$323,MLSListings
774,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",04-09-2016,Listed,"$525,000",$320,MLSListings
775,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",04-09-2016,Listed,"$525,000",$320,MLSListings
776,798-Golden-Creek-Ter_San-Jose_CA_95111_M13213-21514,3bed,3bath,"1,640sqft",09-01-1989,Sold,"$158,000",$96,Public Record
777,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",10-10-2020,Listed,"$1,299,000",$665,MLSListings
778,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",06/23/2020,Sold,"$1,015,000",$519,MLSListings
779,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",06-03-2020,Listed,"$1,099,888",$563,MLSListings
780,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",10-10-2020,Listed,"$1,299,000",$665,MLSListings
781,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",06/23/2020,Sold,"$1,015,000",$519,MLSListings
782,1424-Sierra-Creek-Way_San-Jose_CA_95132_M23073-23417,5bed,2bath,"1,952sqft",06-03-2020,Listed,"$1,099,888",$563,MLSListings
783,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",10-08-2020,Listed,"$950,000",$616,MLSListings
784,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",10/26/1989,Sold,"$225,000",$145,Public Record
785,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",03/31/1978,Sold,"$82,900",$53,Public Record
786,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",10-08-2020,Listed,"$950,000",$616,MLSListings
787,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",10/26/1989,Sold,"$225,000",$145,Public Record
788,210-Branham-Ln-E_San-Jose_CA_95111_M22733-31803,3bed,2bath,"1,542sqft",03/31/1978,Sold,"$82,900",$53,Public Record
789,1566-Guadalajara-Dr_San-Jose_CA_95120_M21251-95310,4bed,2.5bath,"2,013sqft",10-11-2020,Listed,"$1,490,000",$740,MLSListings
790,1566-Guadalajara-Dr_San-Jose_CA_95120_M21251-95310,4bed,2.5bath,"2,013sqft",10-11-2020,Listed,"$1,490,000",$740,MLSListings
791,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",10-11-2020,Listed,"$1,288,000","$1,100",MLSListings
792,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",10-08-2018,Sold,"$1,190,000","$1,017",MLSListings
793,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",08/20/2018,Price Changed,"$825,000",$705,MLSListings
794,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",07/25/2018,Listed,"$1,250,000","$1,068",MLSListings
795,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",02/27/1998,Sold,"$233,000",$199,Public Record
796,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",10-11-2020,Listed,"$1,288,000","$1,100",MLSListings
797,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",10-08-2018,Sold,"$1,190,000","$1,017",MLSListings
798,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",08/20/2018,Price Changed,"$825,000",$705,MLSListings
799,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",07/25/2018,Listed,"$1,250,000","$1,068",MLSListings
800,1217-Hester-Ave_San-Jose_CA_95126_M24829-36985,3bed,2bath,"1,170sqft",02/27/1998,Sold,"$233,000",$199,Public Record
801,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",10-07-2020,Listed,"$819,950",$607,MLSListings
802,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",04/14/2017,Sold,"$810,000",$600,MLSListings
803,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",03-09-2017,Listed,"$799,000",$591,MLSListings
804,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",08/29/2014,Sold,"$660,000",$488,MLSListings
805,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",07/23/2014,Listed,"$599,999",$444,MLSListings
806,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",07/23/2014,Listed,"$599,999",$444,MLSListings
807,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",08/18/2011,Price Changed,"$416,000",$308,MLSListings
808,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",06-01-2011,Price Changed,"$425,000",$314,MLSListings
809,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
810,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
811,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
812,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",10-07-2020,Listed,"$819,950",$607,MLSListings
813,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",04/14/2017,Sold,"$810,000",$600,MLSListings
814,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",03-09-2017,Listed,"$799,000",$591,MLSListings
815,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",08/29/2014,Sold,"$660,000",$488,MLSListings
816,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",07/23/2014,Listed,"$599,999",$444,MLSListings
817,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",07/23/2014,Listed,"$599,999",$444,MLSListings
818,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",08/18/2011,Price Changed,"$416,000",$308,MLSListings
819,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",06-01-2011,Price Changed,"$425,000",$314,MLSListings
820,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
821,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
822,4685-Albany-Cir-Apt-124_San-Jose_CA_95129_M27805-91440,2bed,2bath,"1,350sqft",,,,,
823,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",10-08-2020,Listed,"$1,228,000",$704,MLSListings
824,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",05-12-2015,Sold,"$850,000",$487,MLSListings
825,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",04/17/2015,Listed,"$829,000",$475,MLSListings
826,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",04/17/2015,Listed,"$829,000",$475,MLSListings
827,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",03/16/2007,Sold,"$705,000",$404,Public Record
828,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",01/31/1992,Sold,"$213,181",$122,Public Record
829,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",07/25/1983,Sold,"$114,000",$65,Public Record
830,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",10-08-2020,Listed,"$1,228,000",$704,MLSListings
831,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",05-12-2015,Sold,"$850,000",$487,MLSListings
832,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",04/17/2015,Listed,"$829,000",$475,MLSListings
833,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",04/17/2015,Listed,"$829,000",$475,MLSListings
834,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",03/16/2007,Sold,"$705,000",$404,Public Record
835,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",01/31/1992,Sold,"$213,181",$122,Public Record
836,1685-Messina-Dr_San-Jose_CA_95132_M28405-58639,3bed,2bath,"1,742sqft",07/25/1983,Sold,"$114,000",$65,Public Record
837,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",10-11-2020,Listed,"$899,950",$451,MLSListings
838,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",12-08-2016,Sold,"$680,000",$341,MLSListings
839,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",10/26/2016,Sold,"$680,000",$341,Public Record
840,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",09/15/2016,Listed,"$675,000",$338,MLSListings
841,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",07-07-2010,Sold,"$549,000",$275,Public Record
842,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",06-01-2010,Price Changed,"$549,000",$275,MLSListings
843,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",04/30/2010,Listed,"$570,000",$286,MLSListings
844,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",04-09-2004,Sold,"$530,000",$266,Public Record
845,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",,,,,
846,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",10-11-2020,Listed,"$899,950",$451,MLSListings
847,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",12-08-2016,Sold,"$680,000",$341,MLSListings
848,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",10/26/2016,Sold,"$680,000",$341,Public Record
849,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",09/15/2016,Listed,"$675,000",$338,MLSListings
850,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",07-07-2010,Sold,"$549,000",$275,Public Record
851,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",06-01-2010,Price Changed,"$549,000",$275,MLSListings
852,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",04/30/2010,Listed,"$570,000",$286,MLSListings
853,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",04-09-2004,Sold,"$530,000",$266,Public Record
854,4613-Hampton-Falls-Pl_San-Jose_CA_95136_M28604-48593,3bed,2.5bath,"1,992sqft",,,,,
855,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",10-12-2020,Listed,"$1,550,000",$883,MLSListings
856,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",07/13/1995,Sold,"$291,000",$165,Public Record
857,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",01/31/1986,Sold,"$182,500",$104,Public Record
858,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",10-12-2020,Listed,"$1,550,000",$883,MLSListings
859,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",07/13/1995,Sold,"$291,000",$165,Public Record
860,6214-Via-de-Adrianna_San-Jose_CA_95120_M20137-58769,4bed,2bath,"1,754sqft",01/31/1986,Sold,"$182,500",$104,Public Record
861,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",10-12-2020,Listed,"$572,000",$477,MLSListings
862,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",04/20/2018,Sold,"$550,000",$459,MLSListings
863,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",03/26/2018,Relisted,"$509,000",$425,MLSListings
864,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",03-01-2018,Relisted,"$509,000",$425,MLSListings
865,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",06-03-2011,Sold,"$100,000",$83,Public Record
866,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",08/22/1991,Sold,"$51,000",$42,Public Record
867,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",11/29/1984,Sold,"$60,000",$50,Public Record
868,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",10-12-2020,Listed,"$572,000",$477,MLSListings
869,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",04/20/2018,Sold,"$550,000",$459,MLSListings
870,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",03/26/2018,Relisted,"$509,000",$425,MLSListings
871,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",03-01-2018,Relisted,"$509,000",$425,MLSListings
872,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",06-03-2011,Sold,"$100,000",$83,Public Record
873,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",08/22/1991,Sold,"$51,000",$42,Public Record
874,3331-Senter-Rd_San-Jose_CA_95111_M25770-85277,3bed,2bath,"1,197sqft",11/29/1984,Sold,"$60,000",$50,Public Record
875,1562-Clampett-Way_San-Jose_CA_95131_M23613-81779,3bed,2.5bath,"1,352sqft",10/13/2020,Listed,"$998,000",$738,MLSListings
876,1562-Clampett-Way_San-Jose_CA_95131_M23613-81779,3bed,2.5bath,"1,352sqft",11/30/1987,Sold,"$173,500",$128,Public Record
877,1562-Clampett-Way_San-Jose_CA_95131_M23613-81779,3bed,2.5bath,"1,352sqft",10/13/2020,Listed,"$998,000",$738,MLSListings
878,1562-Clampett-Way_San-Jose_CA_95131_M23613-81779,3bed,2.5bath,"1,352sqft",11/30/1987,Sold,"$173,500",$128,Public Record
879,539-Weatherly-Dr_San-Jose_CA_95134_M93464-22323,3bed,2bath,"1,440sqft",10-11-2020,Listed,"$165,000",$114,MLSListings
880,3055-Manuel-Loop_San-Jose_CA_95136_M25915-25872,4bed,3.5bath,"2,148sqft",10-08-2020,Listed,"$1,069,900",$498,MLSListings
881,3055-Manuel-Loop_San-Jose_CA_95136_M25915-25872,4bed,3.5bath,"2,148sqft",12-01-2016,Sold,"$882,000",$410,Public Record
882,3055-Manuel-Loop_San-Jose_CA_95136_M25915-25872,4bed,3.5bath,"2,148sqft",10-08-2020,Listed,"$1,069,900",$498,MLSListings
883,3055-Manuel-Loop_San-Jose_CA_95136_M25915-25872,4bed,3.5bath,"2,148sqft",12-01-2016,Sold,"$882,000",$410,Public Record
884,420-Macarthur-Ave_San-Jose_CA_95128_M24297-73006,4bed,3bath,"2,360sqft",10-10-2020,Listed,"$1,250,000",$529,MLSListings
885,420-Macarthur-Ave_San-Jose_CA_95128_M24297-73006,4bed,3bath,"2,360sqft",10-10-2020,Listed,"$1,250,000",$529,MLSListings
886,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",10-12-2020,Listed,"$1,099,000",$546,MLSListings
887,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",07/14/2006,Sold,"$811,000",$403,Public Record
888,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",04/27/1976,Sold,"$52,500",$26,Public Record
889,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",10-12-2020,Listed,"$1,099,000",$546,MLSListings
890,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",07/14/2006,Sold,"$811,000",$403,Public Record
891,203-Castillon-Way_San-Jose_CA_95119_M27779-34186,4bed,2bath,"2,010sqft",04/27/1976,Sold,"$52,500",$26,Public Record
892,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",10-07-2020,Listed,"$799,888",$459,MLSListings
893,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",07/23/2019,Price Changed,"$829,000",$476,MLSListings
894,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",07-09-2019,Price Changed,"$849,000",$488,MLSListings
895,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",06/20/2019,Price Changed,"$859,990",$494,MLSListings
896,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",06-05-2019,Listed,"$879,990",$506,MLSListings
897,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",04/24/2018,Sold,"$812,500",$467,Public Record
898,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",10-07-2020,Listed,"$799,888",$459,MLSListings
899,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",07/23/2019,Price Changed,"$829,000",$476,MLSListings
900,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",07-09-2019,Price Changed,"$849,000",$488,MLSListings
901,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",06/20/2019,Price Changed,"$859,990",$494,MLSListings
902,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",06-05-2019,Listed,"$879,990",$506,MLSListings
903,181-Hudson-Pl_San-Jose_CA_95123_M25984-20072,3bed,3.5bath,"1,739sqft",04/24/2018,Sold,"$812,500",$467,Public Record
904,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",10-08-2020,Listed,"$949,000",$869,MLSListings
905,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",05-12-2015,Sold,"$540,000",$494,MLSListings
906,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",10-12-2014,Listed,"$598,000",$547,MLSListings
907,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",04-05-2013,Listed,"$549,000",$502,MLSListings
908,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",04/30/1997,Sold,"$200,000",$183,Public Record
909,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",05/31/1996,Sold,"$199,000",$182,Public Record
910,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",11/15/1989,Sold,"$215,000",$196,Public Record
911,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",10-08-2020,Listed,"$949,000",$869,MLSListings
912,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",05-12-2015,Sold,"$540,000",$494,MLSListings
913,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",10-12-2014,Listed,"$598,000",$547,MLSListings
914,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",04-05-2013,Listed,"$549,000",$502,MLSListings
915,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",04/30/1997,Sold,"$200,000",$183,Public Record
916,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",05/31/1996,Sold,"$199,000",$182,Public Record
917,540-S-8th-St_San-Jose_CA_95112_M22510-17727,3bed,2bath,"1,092sqft",11/15/1989,Sold,"$215,000",$196,Public Record
918,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,10-11-2020,Listed,"$612,888",$650,MLSListings
919,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,09/18/2018,Sold,"$615,000",$652,MLSListings
920,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08/14/2018,Sold,"$625,000",$663,Public Record
921,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08-08-2018,Price Changed,"$615,000",$652,MLSListings
922,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08-05-2018,Listed,"$625,000",$663,MLSListings
923,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,01/13/2014,Sold,"$250,000",$265,MLSListings
924,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,03/22/2013,Sold,"$250,000",$265,Public Record
