ID,Confirmed,Deaths,Recovered,FIPS,County,Province_State,Country_Region,Last_Update,Last_Update_Time,Lat,Long_,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
544293,5048,44,0,6095,Solano,California,US,22-08-2020,04:27,38.26827353,-121.9357113,5004,"Solano, California, US",1127.684338,0.87163233
544294,4942,70,0,6097,Sonoma,California,US,22-08-2020,04:27,38.52746429,-122.8862506,4872,"Sonoma, California, US",999.7248835,1.416430595
544295,13120,226,0,6099,Stanislaus,California,US,22-08-2020,04:27,37.55862499,-120.9970722,12894,"Stanislaus, California, US",2382.595431,1.722560976
544296,1213,7,0,6101,Sutter,California,US,22-08-2020,04:27,39.03417539,-121.6945899,1206,"Sutter, California, US",1250.889441,0.577081616
544297,352,1,0,6103,Tehama,California,US,22-08-2020,04:27,40.12570935,-122.2370171,351,"Tehama, California, US",540.8395305,0.284090909
544298,8,0,0,6105,Trinity,California,US,22-08-2020,04:27,40.6491767,-123.114713,8,"Trinity, California, US",65.12006512,0
544299,13022,208,0,6107,Tulare,California,US,22-08-2020,04:27,36.22026558,-118.8020203,12814,"Tulare, California, US",2793.251751,1.597296882
544300,170,2,0,6109,Tuolumne,California,US,22-08-2020,04:27,38.02644018,-119.9525093,168,"Tuolumne, California, US",312.0525717,1.176470588
544301,0,0,0,90006,Unassigned,California,US,22-08-2020,04:27,,,0,"Unassigned, California, US",,
544302,9744,101,0,6111,Ventura,California,US,22-08-2020,04:27,34.44465746,-119.0910613,9643,"Ventura, California, US",1151.764881,1.036535304
544303,2164,47,0,6113,Yolo,California,US,22-08-2020,04:27,38.68278902,-121.9018288,2117,"Yolo, California, US",981.4058957,2.171903882
544304,829,4,0,6115,Yuba,California,US,22-08-2020,04:27,39.26255932,-121.3535644,825,"Yuba, California, US",1053.795698,0.482509047
548195,16693,234,0,6001,Alameda,California,US,23-08-2020,04:27,37.64629437,-121.8929271,16459,"Alameda, California, US",998.7859961,1.401785179
548196,2,0,0,6003,Alpine,California,US,23-08-2020,04:27,38.59678594,-119.8223594,2,"Alpine, California, US",177.1479185,0
548197,265,14,0,6005,Amador,California,US,23-08-2020,04:27,38.44583082,-120.65696,251,"Amador, California, US",666.6331254,5.283018868
548198,1582,17,0,6007,Butte,California,US,23-08-2020,04:27,39.66727762,-121.6005252,1565,"Butte, California, US",721.7614264,1.074589128
548199,197,2,0,6009,Calaveras,California,US,23-08-2020,04:27,38.20537103,-120.552913,195,"Calaveras, California, US",429.1471517,1.015228426
548200,419,5,0,6011,Colusa,California,US,23-08-2020,04:27,39.17881957,-122.2331726,414,"Colusa, California, US",1944.586253,1.193317422
548201,12362,164,0,6013,Contra Costa,California,US,23-08-2020,04:27,37.91923498,-121.9289527,12198,"Contra Costa, California, US",1071.670686,1.326646174
548202,116,1,0,6015,Del Norte,California,US,23-08-2020,04:27,41.74228275,-123.8974063,115,"Del Norte, California, US",417.0861499,0.862068966
548203,896,2,0,6017,El Dorado,California,US,23-08-2020,04:27,38.77965956,-120.5233166,894,"El Dorado, California, US",464.6266652,0.223214286
548204,22840,226,0,6019,Fresno,California,US,23-08-2020,04:27,36.75733899,-119.6466953,22614,"Fresno, California, US",2286.055164,0.989492119
548205,425,3,0,6021,Glenn,California,US,23-08-2020,04:27,39.59875897,-122.3938452,422,"Glenn, California, US",1496.847815,0.705882353
548206,345,4,0,6023,Humboldt,California,US,23-08-2020,04:27,40.69923009,-123.876044,341,"Humboldt, California, US",254.5036073,1.15942029
548207,10393,272,0,6025,Imperial,California,US,23-08-2020,04:27,33.0393082,-115.3669042,10121,"Imperial, California, US",5735.176448,2.617146156
548208,164,11,0,6027,Inyo,California,US,23-08-2020,04:27,36.51112084,-117.4111978,153,"Inyo, California, US",909.141305,6.707317073
548209,27658,238,0,6029,Kern,California,US,23-08-2020,04:27,35.34329425,-118.7277796,27420,"Kern, California, US",3072.421523,0.860510521
548210,5703,68,0,6031,Kings,California,US,23-08-2020,04:27,36.07409056,-119.8159973,5635,"Kings, California, US",3728.913299,1.192354901
548211,290,3,0,6033,Lake,California,US,23-08-2020,04:27,39.10124298,-122.7536244,287,"Lake, California, US",450.4084739,1.034482759
548212,704,0,0,6035,Lassen,California,US,23-08-2020,04:27,40.67311306,-120.5935099,704,"Lassen, California, US",2302.685376,0
548213,230662,5537,0,6037,Los Angeles,California,US,23-08-2020,04:27,34.30828379,-118.2282411,225125,"Los Angeles, California, US",2297.63464,2.400482091
548214,3339,49,0,6039,Madera,California,US,23-08-2020,04:27,37.21513971,-119.7665589,3290,"Madera, California, US",2122.331196,1.467505241
548215,5879,85,0,6041,Marin,California,US,23-08-2020,04:27,38.07122463,-122.7210631,5794,"Marin, California, US",2271.410137,1.44582412
548216,69,2,0,6043,Mariposa,California,US,23-08-2020,04:27,37.57978556,-119.9073334,67,"Mariposa, California, US",401.0928326,2.898550725
548217,605,16,0,6045,Mendocino,California,US,23-08-2020,04:27,39.4381191,-123.3911313,589,"Mendocino, California, US",697.4143794,2.644628099
548218,7428,99,0,6047,Merced,California,US,23-08-2020,04:27,37.18922369,-120.7209035,7329,"Merced, California, US",2675.021608,1.33279483
548219,5,0,0,6049,Modoc,California,US,23-08-2020,04:27,41.58965602,-120.7244817,5,"Modoc, California, US",56.55468838,0
548220,162,2,0,6051,Mono,California,US,23-08-2020,04:27,37.93899289,-118.8872409,160,"Mono, California, US",1121.572971,1.234567901
548221,6974,51,0,6053,Monterey,California,US,23-08-2020,04:27,36.21862405,-121.2413397,6923,"Monterey, California, US",1606.686618,0.73128764
548222,1317,13,0,6055,Napa,California,US,23-08-2020,04:27,38.50735751,-122.332839,1304,"Napa, California, US",956.1215008,0.987091875
548223,406,3,0,6057,Nevada,California,US,23-08-2020,04:27,39.30394768,-120.7627281,403,"Nevada, California, US",406.997143,0.738916256
548224,45801,896,0,6059,Orange,California,US,23-08-2020,04:27,33.70147516,-117.7645998,44905,"Orange, California, US",1442.236842,1.956289164
548225,2740,31,0,6061,Placer,California,US,23-08-2020,04:27,39.06167234,-120.7240569,2709,"Placer, California, US",687.8735919,1.131386861
548226,40,0,0,6063,Plumas,California,US,23-08-2020,04:27,40.00355989,-120.8395236,40,"Plumas, California, US",212.6867656,0
548227,49482,927,0,6065,Riverside,California,US,23-08-2020,04:27,33.74314981,-115.9933578,48555,"Riverside, California, US",2002.877097,1.873408512
548228,15247,234,0,6067,Sacramento,California,US,23-08-2020,04:27,38.45106826,-121.3425374,15013,"Sacramento, California, US",982.3730814,1.534728143
548229,947,7,0,6069,San Benito,California,US,23-08-2020,04:27,36.60308176,-121.069975,940,"San Benito, California, US",1507.769711,0.739176346
548230,44603,691,0,6071,San Bernardino,California,US,23-08-2020,04:27,34.84060306,-116.1774685,43912,"San Bernardino, California, US",2045.929402,1.549223146
548231,36203,660,0,6073,San Diego,California,US,23-08-2020,04:27,33.03484597,-116.7365326,35543,"San Diego, California, US",1084.464388,1.823053338
548232,8791,74,0,6075,San Francisco,California,US,23-08-2020,04:27,37.75215114,-122.4385672,8717,"San Francisco, California, US",997.2219355,0.841769992
548233,15888,295,0,6077,San Joaquin,California,US,23-08-2020,04:27,37.93433732,-121.2730061,15593,"San Joaquin, California, US",2084.63448,1.856747231
548234,2665,21,0,6079,San Luis Obispo,California,US,23-08-2020,04:27,35.38822029,-120.4039028,2644,"San Luis Obispo, California, US",941.3269,0.787992495
548235,7535,128,0,6081,San Mateo,California,US,23-08-2020,04:27,37.4228808,-122.3275546,7407,"San Mateo, California, US",982.9461773,1.698739217
548236,7653,87,0,6083,Santa Barbara,California,US,23-08-2020,04:27,34.65329488,-120.0188492,7566,"Santa Barbara, California, US",1714.001599,1.136809094
548237,15496,224,0,6085,Santa Clara,California,US,23-08-2020,04:27,37.23104908,-121.6970462,15272,"Santa Clara, California, US",803.796142,1.445534331
548238,1617,7,0,6087,Santa Cruz,California,US,23-08-2020,04:27,37.05580291,-122.0066524,1610,"Santa Cruz, California, US",591.8459224,0.432900433
548239,531,11,0,6089,Shasta,California,US,23-08-2020,04:27,40.76391419,-122.0396884,520,"Shasta, California, US",294.8689471,2.071563089
548240,6,0,0,6091,Sierra,California,US,23-08-2020,04:27,39.57713498,-120.5200701,6,"Sierra, California, US",199.6672213,0
548241,123,0,0,6093,Siskiyou,California,US,23-08-2020,04:27,41.59198861,-122.5407434,123,"Siskiyou, California, US",282.50534,0
548242,5048,44,0,6095,Solano,California,US,23-08-2020,04:27,38.26827353,-121.9357113,5004,"Solano, California, US",1127.684338,0.87163233
548243,5067,72,0,6097,Sonoma,California,US,23-08-2020,04:27,38.52746429,-122.8862506,4995,"Sonoma, California, US",1025.011328,1.420959147
548244,13282,228,0,6099,Stanislaus,California,US,23-08-2020,04:27,37.55862499,-120.9970722,13054,"Stanislaus, California, US",2412.014673,1.716608944
548245,1223,7,0,6101,Sutter,California,US,23-08-2020,04:27,39.03417539,-121.6945899,1216,"Sutter, California, US",1261.201803,0.572363042
548246,357,1,0,6103,Tehama,California,US,23-08-2020,04:27,40.12570935,-122.2370171,356,"Tehama, California, US",548.5219101,0.280112045
548247,8,0,0,6105,Trinity,California,US,23-08-2020,04:27,40.6491767,-123.114713,8,"Trinity, California, US",65.12006512,0
548248,13117,210,0,6107,Tulare,California,US,23-08-2020,04:27,36.22026558,-118.8020203,12907,"Tulare, California, US",2813.62949,1.600975833
548249,172,2,0,6109,Tuolumne,California,US,23-08-2020,04:27,38.02644018,-119.9525093,170,"Tuolumne, California, US",315.7237784,1.162790698
548250,0,0,0,90006,Unassigned,California,US,23-08-2020,04:27,,,0,"Unassigned, California, US",,
548251,9865,102,0,6111,Ventura,California,US,23-08-2020,04:27,34.44465746,-119.0910613,9763,"Ventura, California, US",1166.06738,1.033958439
548252,2184,47,0,6113,Yolo,California,US,23-08-2020,04:27,38.68278902,-121.9018288,2137,"Yolo, California, US",990.4761905,2.152014652
548253,844,4,0,6115,Yuba,California,US,23-08-2020,04:27,39.26255932,-121.3535644,840,"Yuba, California, US",1072.863172,0.473933649
552145,16723,234,0,6001,Alameda,California,US,24-08-2020,04:27,37.64629437,-121.8929271,16489,"Alameda, California, US",1000.580975,1.399270466
552146,2,0,0,6003,Alpine,California,US,24-08-2020,04:27,38.59678594,-119.8223594,2,"Alpine, California, US",177.1479185,0
552147,265,14,0,6005,Amador,California,US,24-08-2020,04:27,38.44583082,-120.65696,251,"Amador, California, US",666.6331254,5.283018868
552148,1618,17,0,6007,Butte,California,US,24-08-2020,04:27,39.66727762,-121.6005252,1601,"Butte, California, US",738.185833,1.050679852
552149,197,2,0,6009,Calaveras,California,US,24-08-2020,04:27,38.20537103,-120.552913,195,"Calaveras, California, US",429.1471517,1.015228426
552150,419,5,0,6011,Colusa,California,US,24-08-2020,04:27,39.17881957,-122.2331726,414,"Colusa, California, US",1944.586253,1.193317422
552151,12527,168,0,6013,Contra Costa,California,US,24-08-2020,04:27,37.91923498,-121.9289527,12359,"Contra Costa, California, US",1085.974655,1.341103217
552152,116,1,0,6015,Del Norte,California,US,24-08-2020,04:27,41.74228275,-123.8974063,115,"Del Norte, California, US",417.0861499,0.862068966
552153,900,2,0,6017,El Dorado,California,US,24-08-2020,04:27,38.77965956,-120.5233166,898,"El Dorado, California, US",466.7008914,0.222222222
552154,23197,226,0,6019,Fresno,California,US,24-08-2020,04:27,36.75733899,-119.6466953,22971,"Fresno, California, US",2321.787287,0.974263913
552155,425,3,0,6021,Glenn,California,US,24-08-2020,04:27,39.59875897,-122.3938452,422,"Glenn, California, US",1496.847815,0.705882353
552156,345,4,0,6023,Humboldt,California,US,24-08-2020,04:27,40.69923009,-123.876044,341,"Humboldt, California, US",254.5036073,1.15942029
552157,10393,272,0,6025,Imperial,California,US,24-08-2020,04:27,33.0393082,-115.3669042,10121,"Imperial, California, US",5735.176448,2.617146156
552158,164,11,0,6027,Inyo,California,US,24-08-2020,04:27,36.51112084,-117.4111978,153,"Inyo, California, US",909.141305,6.707317073
552159,27915,240,0,6029,Kern,California,US,24-08-2020,04:27,35.34329425,-118.7277796,27675,"Kern, California, US",3100.970671,0.859752821
552160,5892,69,0,6031,Kings,California,US,24-08-2020,04:27,36.07409056,-119.8159973,5823,"Kings, California, US",3852.491173,1.17107943
552161,291,3,0,6033,Lake,California,US,24-08-2020,04:27,39.10124298,-122.7536244,288,"Lake, California, US",451.9616066,1.030927835
552162,704,0,0,6035,Lassen,California,US,24-08-2020,04:27,40.67311306,-120.5935099,704,"Lassen, California, US",2302.685376,0
552163,231695,5545,0,6037,Los Angeles,California,US,24-08-2020,04:27,34.30828379,-118.2282411,226150,"Los Angeles, California, US",2307.9244,2.393232482
552164,3339,49,0,6039,Madera,California,US,24-08-2020,04:27,37.21513971,-119.7665589,3290,"Madera, California, US",2122.331196,1.467505241
552165,5879,86,0,6041,Marin,California,US,24-08-2020,04:27,38.07122463,-122.7210631,5793,"Marin, California, US",2271.410137,1.462833815
552166,69,2,0,6043,Mariposa,California,US,24-08-2020,04:27,37.57978556,-119.9073334,67,"Mariposa, California, US",401.0928326,2.898550725
552167,624,16,0,6045,Mendocino,California,US,24-08-2020,04:27,39.4381191,-123.3911313,608,"Mendocino, California, US",719.3166492,2.564102564
552168,7493,99,0,6047,Merced,California,US,24-08-2020,04:27,37.18922369,-120.7209035,7394,"Merced, California, US",2698.429847,1.321233151
552169,5,0,0,6049,Modoc,California,US,24-08-2020,04:27,41.58965602,-120.7244817,5,"Modoc, California, US",56.55468838,0
552170,162,2,0,6051,Mono,California,US,24-08-2020,04:27,37.93899289,-118.8872409,160,"Mono, California, US",1121.572971,1.234567901
552171,7081,52,0,6053,Monterey,California,US,24-08-2020,04:27,36.21862405,-121.2413397,7029,"Monterey, California, US",1631.337531,0.734359554
552172,1328,13,0,6055,Napa,California,US,24-08-2020,04:27,38.50735751,-122.332839,1315,"Napa, California, US",964.1073295,0.978915663
552173,411,3,0,6057,Nevada,California,US,24-08-2020,04:27,39.30394768,-120.7627281,408,"Nevada, California, US",412.0094231,0.729927007
552174,45954,897,0,6059,Orange,California,US,24-08-2020,04:27,33.70147516,-117.7645998,45057,"Orange, California, US",1447.054689,1.951951952
552175,2777,31,0,6061,Placer,California,US,24-08-2020,04:27,39.06167234,-120.7240569,2746,"Placer, California, US",697.1623959,1.116312568
552176,40,0,0,6063,Plumas,California,US,24-08-2020,04:27,40.00355989,-120.8395236,40,"Plumas, California, US",212.6867656,0
552177,49944,927,0,6065,Riverside,California,US,24-08-2020,04:27,33.74314981,-115.9933578,49017,"Riverside, California, US",2021.577416,1.856078808
552178,15516,234,0,6067,Sacramento,California,US,24-08-2020,04:27,38.45106826,-121.3425374,15282,"Sacramento, California, US",999.7049079,1.50812065
552179,970,7,0,6069,San Benito,California,US,24-08-2020,04:27,36.60308176,-121.069975,963,"San Benito, California, US",1544.38925,0.721649485
552180,45035,691,0,6071,San Bernardino,California,US,24-08-2020,04:27,34.84060306,-116.1774685,44344,"San Bernardino, California, US",2065.745143,1.534362163
552181,36540,660,0,6073,San Diego,California,US,24-08-2020,04:27,33.03484597,-116.7365326,35880,"San Diego, California, US",1094.559256,1.806239737
552182,8871,77,0,6075,San Francisco,California,US,24-08-2020,04:27,37.75215114,-122.4385672,8794,"San Francisco, California, US",1006.296871,0.867996844
552183,16068,295,0,6077,San Joaquin,California,US,24-08-2020,04:27,37.93433732,-121.2730061,15773,"San Joaquin, California, US",2108.251941,1.835947224
552184,2665,21,0,6079,San Luis Obispo,California,US,24-08-2020,04:27,35.38822029,-120.4039028,2644,"San Luis Obispo, California, US",941.3269,0.787992495
552185,7535,128,0,6081,San Mateo,California,US,24-08-2020,04:27,37.4228808,-122.3275546,7407,"San Mateo, California, US",982.9461773,1.698739217
552186,7685,87,0,6083,Santa Barbara,California,US,24-08-2020,04:27,34.65329488,-120.0188492,7598,"Santa Barbara, California, US",1721.168468,1.132075472
552187,15688,224,0,6085,Santa Clara,California,US,24-08-2020,04:27,37.23104908,-121.6970462,15464,"Santa Clara, California, US",813.7554128,1.427842937
552188,1628,7,0,6087,Santa Cruz,California,US,24-08-2020,04:27,37.05580291,-122.0066524,1621,"Santa Cruz, California, US",595.8720851,0.42997543
552189,531,11,0,6089,Shasta,California,US,24-08-2020,04:27,40.76391419,-122.0396884,520,"Shasta, California, US",294.8689471,2.071563089
552190,6,0,0,6091,Sierra,California,US,24-08-2020,04:27,39.57713498,-120.5200701,6,"Sierra, California, US",199.6672213,0
552191,123,0,0,6093,Siskiyou,California,US,24-08-2020,04:27,41.59198861,-122.5407434,123,"Siskiyou, California, US",282.50534,0
552192,5048,44,0,6095,Solano,California,US,24-08-2020,04:27,38.26827353,-121.9357113,5004,"Solano, California, US",1127.684338,0.87163233
552193,5120,72,0,6097,Sonoma,California,US,24-08-2020,04:27,38.52746429,-122.8862506,5048,"Sonoma, California, US",1035.732781,1.40625
552194,13380,229,0,6099,Stanislaus,California,US,24-08-2020,04:27,37.55862499,-120.9970722,13151,"Stanislaus, California, US",2429.811499,1.711509716
552195,1223,7,0,6101,Sutter,California,US,24-08-2020,04:27,39.03417539,-121.6945899,1216,"Sutter, California, US",1261.201803,0.572363042
552196,368,1,0,6103,Tehama,California,US,24-08-2020,04:27,40.12570935,-122.2370171,367,"Tehama, California, US",565.4231455,0.27173913
552197,10,0,0,6105,Trinity,California,US,24-08-2020,04:27,40.6491767,-123.114713,10,"Trinity, California, US",81.4000814,0
552198,13196,210,0,6107,Tulare,California,US,24-08-2020,04:27,36.22026558,-118.8020203,12986,"Tulare, California, US",2830.575188,1.591391331
552199,172,2,0,6109,Tuolumne,California,US,24-08-2020,04:27,38.02644018,-119.9525093,170,"Tuolumne, California, US",315.7237784,1.162790698
552200,0,0,0,90006,Unassigned,California,US,24-08-2020,04:27,,,0,"Unassigned, California, US",,
552201,9959,102,0,6111,Ventura,California,US,24-08-2020,04:27,34.44465746,-119.0910613,9857,"Ventura, California, US",1177.178412,1.024199217
552202,2205,47,0,6113,Yolo,California,US,24-08-2020,04:27,38.68278902,-121.9018288,2158,"Yolo, California, US",1000,2.131519274
552203,844,4,0,6115,Yuba,California,US,24-08-2020,04:27,39.26255932,-121.3535644,840,"Yuba, California, US",1072.863172,0.473933649
556095,16786,234,0,6001,Alameda,California,US,25-08-2020,04:28,37.64629437,-121.8929271,16552,"Alameda, California, US",1004.35043,1.394018825
556096,2,0,0,6003,Alpine,California,US,25-08-2020,04:28,38.59678594,-119.8223594,2,"Alpine, California, US",177.1479185,0
556097,265,14,0,6005,Amador,California,US,25-08-2020,04:28,38.44583082,-120.65696,251,"Amador, California, US",666.6331254,5.283018868
556098,1637,17,0,6007,Butte,California,US,25-08-2020,04:28,39.66727762,-121.6005252,1620,"Butte, California, US",746.8542699,1.038485034
556099,197,2,0,6009,Calaveras,California,US,25-08-2020,04:28,38.20537103,-120.552913,195,"Calaveras, California, US",429.1471517,1.015228426
556100,424,5,0,6011,Colusa,California,US,25-08-2020,04:28,39.17881957,-122.2331726,419,"Colusa, California, US",1967.79134,1.179245283
556101,12663,169,0,6013,Contra Costa,California,US,25-08-2020,04:28,37.91923498,-121.9289527,12494,"Contra Costa, California, US",1097.764593,1.334596857
556102,116,1,0,6015,Del Norte,California,US,25-08-2020,04:28,41.74228275,-123.8974063,115,"Del Norte, California, US",417.0861499,0.862068966
556103,901,2,0,6017,El Dorado,California,US,25-08-2020,04:28,38.77965956,-120.5233166,899,"El Dorado, California, US",467.2194479,0.221975583
556104,23414,226,0,6019,Fresno,California,US,25-08-2020,04:28,36.75733899,-119.6466953,23188,"Fresno, California, US",2343.506813,0.965234475
556105,425,3,0,6021,Glenn,California,US,25-08-2020,04:28,39.59875897,-122.3938452,422,"Glenn, California, US",1496.847815,0.705882353
556106,359,4,0,6023,Humboldt,California,US,25-08-2020,04:28,40.69923009,-123.876044,355,"Humboldt, California, US",264.8312899,1.114206128
556107,10396,272,0,6025,Imperial,California,US,25-08-2020,04:28,33.0393082,-115.3669042,10124,"Imperial, California, US",5736.83194,2.61639092
556108,164,11,0,6027,Inyo,California,US,25-08-2020,04:28,36.51112084,-117.4111978,153,"Inyo, California, US",909.141305,6.707317073
556109,28140,240,0,6029,Kern,California,US,25-08-2020,04:28,35.34329425,-118.7277796,27900,"Kern, California, US",3125.965061,0.852878465
556110,5921,69,0,6031,Kings,California,US,25-08-2020,04:28,36.07409056,-119.8159973,5852,"Kings, California, US",3871.452857,1.165343692
556111,299,3,0,6033,Lake,California,US,25-08-2020,04:28,39.10124298,-122.7536244,296,"Lake, California, US",464.3866679,1.003344482
556112,704,0,0,6035,Lassen,California,US,25-08-2020,04:28,40.67311306,-120.5935099,704,"Lassen, California, US",2302.685376,0
556113,232893,5558,0,6037,Los Angeles,California,US,25-08-2020,04:28,34.30828379,-118.2282411,227335,"Los Angeles, California, US",2319.857732,2.386503673
556114,3484,50,0,6039,Madera,California,US,25-08-2020,04:28,37.21513971,-119.7665589,3434,"Madera, California, US",2214.495923,1.435132032
556115,5930,86,0,6041,Marin,California,US,25-08-2020,04:28,38.07122463,-122.7210631,5844,"Marin, California, US",2291.114494,1.450252951
556116,69,2,0,6043,Mariposa,California,US,25-08-2020,04:28,37.57978556,-119.9073334,67,"Mariposa, California, US",401.0928326,2.898550725
556117,629,16,0,6045,Mendocino,California,US,25-08-2020,04:28,39.4381191,-123.3911313,613,"Mendocino, California, US",725.0804044,2.543720191
556118,7574,99,0,6047,Merced,California,US,25-08-2020,04:28,37.18922369,-120.7209035,7475,"Merced, California, US",2727.600115,1.307103248
556119,5,0,0,6049,Modoc,California,US,25-08-2020,04:28,41.58965602,-120.7244817,5,"Modoc, California, US",56.55468838,0
556120,162,2,0,6051,Mono,California,US,25-08-2020,04:28,37.93899289,-118.8872409,160,"Mono, California, US",1121.572971,1.234567901
556121,7226,52,0,6053,Monterey,California,US,25-08-2020,04:28,36.21862405,-121.2413397,7174,"Monterey, California, US",1664.742974,0.719623582
556122,1348,13,0,6055,Napa,California,US,25-08-2020,04:28,38.50735751,-122.332839,1335,"Napa, California, US",978.6270182,0.964391691
556123,421,3,0,6057,Nevada,California,US,25-08-2020,04:28,39.30394768,-120.7627281,418,"Nevada, California, US",422.0339833,0.712589074
556124,46307,897,0,6059,Orange,California,US,25-08-2020,04:28,33.70147516,-117.7645998,45410,"Orange, California, US",1458.170377,1.937072149
556125,2795,31,0,6061,Placer,California,US,25-08-2020,04:28,39.06167234,-120.7240569,2764,"Placer, California, US",701.6812735,1.109123435
556126,40,0,0,6063,Plumas,California,US,25-08-2020,04:28,40.00355989,-120.8395236,40,"Plumas, California, US",212.6867656,0
556127,50744,972,0,6065,Riverside,California,US,25-08-2020,04:28,33.74314981,-115.9933578,49772,"Riverside, California, US",2053.958922,1.915497399
556128,16331,246,0,6067,Sacramento,California,US,25-08-2020,04:28,38.45106826,-121.3425374,16085,"Sacramento, California, US",1052.215832,1.50633764
556129,978,7,0,6069,San Benito,California,US,25-08-2020,04:28,36.60308176,-121.069975,971,"San Benito, California, US",1557.126481,0.715746421
556130,45246,692,0,6071,San Bernardino,California,US,25-08-2020,04:28,34.84060306,-116.1774685,44554,"San Bernardino, California, US",2075.423665,1.529416965
556131,36727,660,0,6073,San Diego,California,US,25-08-2020,04:28,33.03484597,-116.7365326,36067,"San Diego, California, US",1100.160859,1.797043047
556132,8936,77,0,6075,San Francisco,California,US,25-08-2020,04:28,37.75215114,-122.4385672,8859,"San Francisco, California, US",1013.670255,0.86168308
556133,16131,297,0,6077,San Joaquin,California,US,25-08-2020,04:28,37.93433732,-121.2730061,15834,"San Joaquin, California, US",2116.518052,1.841175377
556134,2679,21,0,6079,San Luis Obispo,California,US,25-08-2020,04:28,35.38822029,-120.4039028,2658,"San Luis Obispo, California, US",946.2719569,0.78387458
556135,7670,128,0,6081,San Mateo,California,US,25-08-2020,04:28,37.4228808,-122.3275546,7542,"San Mateo, California, US",1000.557025,1.668839635
556136,7725,87,0,6083,Santa Barbara,California,US,25-08-2020,04:28,34.65329488,-120.0188492,7638,"Santa Barbara, California, US",1730.127055,1.126213592
556137,16151,224,0,6085,Santa Clara,California,US,25-08-2020,04:28,37.23104908,-121.6970462,15927,"Santa Clara, California, US",837.7717792,1.386911027
556138,1636,7,0,6087,Santa Cruz,California,US,25-08-2020,04:28,37.05580291,-122.0066524,1629,"Santa Cruz, California, US",598.8002035,0.427872861
556139,531,11,0,6089,Shasta,California,US,25-08-2020,04:28,40.76391419,-122.0396884,520,"Shasta, California, US",294.8689471,2.071563089
556140,6,0,0,6091,Sierra,California,US,25-08-2020,04:28,39.57713498,-120.5200701,6,"Sierra, California, US",199.6672213,0
556141,123,0,0,6093,Siskiyou,California,US,25-08-2020,04:28,41.59198861,-122.5407434,123,"Siskiyou, California, US",282.50534,0
556142,5206,46,0,6095,Solano,California,US,25-08-2020,04:28,38.26827353,-121.9357113,5160,"Solano, California, US",1162.980321,0.883595851
556143,5212,73,0,6097,Sonoma,California,US,25-08-2020,04:28,38.52746429,-122.8862506,5139,"Sonoma, California, US",1054.343604,1.400613968
556144,13483,232,0,6099,Stanislaus,California,US,25-08-2020,04:28,37.55862499,-120.9970722,13251,"Stanislaus, California, US",2448.516326,1.720685307
556145,1260,8,0,6101,Sutter,California,US,25-08-2020,04:28,39.03417539,-121.6945899,1252,"Sutter, California, US",1299.35754,0.634920635
556146,381,1,0,6103,Tehama,California,US,25-08-2020,04:28,40.12570935,-122.2370171,380,"Tehama, California, US",585.3973327,0.262467192
556147,10,0,0,6105,Trinity,California,US,25-08-2020,04:28,40.6491767,-123.114713,10,"Trinity, California, US",81.4000814,0
556148,13303,210,0,6107,Tulare,California,US,25-08-2020,04:28,36.22026558,-118.8020203,13093,"Tulare, California, US",2853.526958,1.578591295
556149,172,2,0,6109,Tuolumne,California,US,25-08-2020,04:28,38.02644018,-119.9525093,170,"Tuolumne, California, US",315.7237784,1.162790698
556150,0,0,0,90006,Unassigned,California,US,25-08-2020,04:28,,,0,"Unassigned, California, US",,
556151,10126,102,0,6111,Ventura,California,US,25-08-2020,04:28,34.44465746,-119.0910613,10024,"Ventura, California, US",1196.918225,1.00730792
556152,2239,47,0,6113,Yolo,California,US,25-08-2020,04:28,38.68278902,-121.9018288,2192,"Yolo, California, US",1015.419501,2.099151407
556153,859,4,0,6115,Yuba,California,US,25-08-2020,04:28,39.26255932,-121.3535644,855,"Yuba, California, US",1091.930645,0.465657742
560045,17275,240,0,6001,Alameda,California,US,26-08-2020,04:28,37.64629437,-121.8929271,17035,"Alameda, California, US",1033.608583,1.389290883
560046,2,0,0,6003,Alpine,California,US,26-08-2020,04:28,38.59678594,-119.8223594,2,"Alpine, California, US",177.1479185,0
560047,268,14,0,6005,Amador,California,US,26-08-2020,04:28,38.44583082,-120.65696,254,"Amador, California, US",674.1799155,5.223880597
560048,1664,18,0,6007,Butte,California,US,26-08-2020,04:28,39.66727762,-121.6005252,1646,"Butte, California, US",759.1725749,1.081730769
560049,197,2,0,6009,Calaveras,California,US,26-08-2020,04:28,38.20537103,-120.552913,195,"Calaveras, California, US",429.1471517,1.015228426
560050,426,5,0,6011,Colusa,California,US,26-08-2020,04:28,39.17881957,-122.2331726,421,"Colusa, California, US",1977.073374,1.17370892
560051,12906,169,0,6013,Contra Costa,California,US,26-08-2020,04:28,37.91923498,-121.9289527,12737,"Contra Costa, California, US",1118.830438,1.309468464
560052,116,1,0,6015,Del Norte,California,US,26-08-2020,04:28,41.74228275,-123.8974063,115,"Del Norte, California, US",417.0861499,0.862068966
560053,924,2,0,6017,El Dorado,California,US,26-08-2020,04:28,38.77965956,-120.5233166,922,"El Dorado, California, US",479.1462485,0.216450216
560054,23618,239,0,6019,Fresno,California,US,26-08-2020,04:28,36.75733899,-119.6466953,23379,"Fresno, California, US",2363.925169,1.011940046
