ID,Address,Zip_Code,Beds,Baths,Area,Date,Action,Amount_dollar,Rate_dollar_,Source
2947,3585-Druffel-Pl_Santa-Clara_CA_95051_M19924-78753,95051,4,4,1998,21-10-2010,Price Changed,784990,394,MLSListings
2948,3585-Druffel-Pl_Santa-Clara_CA_95051_M19924-78753,95051,4,4,1998,28-09-2010,Price Changed,810069,407,MLSListings
2949,3585-Druffel-Pl_Santa-Clara_CA_95051_M19924-78753,95051,4,4,1998,28-09-2010,Price Changed,810069,407,MLSListings
2950,3585-Druffel-Pl_Santa-Clara_CA_95051_M19924-78753,95051,4,4,1998,20-09-2010,Listed,767490,385,MLSListings
2951,3585-Druffel-Pl_Santa-Clara_CA_95051_M19924-78753,95051,4,4,1998,20-09-2010,Listed,767490,385,MLSListings
2952,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,10-08-2020,Listed,1388000,659,MLSListings
2953,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,10-08-2020,Listed,1388000,659,MLSListings
2954,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,27-10-2015,Sold,985000,467,MLSListings
2955,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,27-10-2015,Sold,985000,467,MLSListings
2956,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,23-09-2015,Listed,924900,439,MLSListings
2957,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,23-09-2015,Listed,924900,439,MLSListings
2958,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,23-09-2015,Listed,924900,439,MLSListings
2959,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,23-09-2015,Listed,924900,439,MLSListings
2960,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,29-01-2004,Sold,725000,344,Public Record
2961,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,29-01-2004,Sold,725000,344,Public Record
2962,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,30-04-1986,Sold,186000,88,Public Record
2963,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,30-04-1986,Sold,186000,88,Public Record
2964,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,17-01-1983,Sold,146000,69,Public Record
2965,3586-Slopeview-Dr_San-Jose_CA_95148_M15683-13884,95148,4,3,2106,17-01-1983,Sold,146000,69,Public Record
2966,3655-Kersten-Dr_San-Jose_CA_95124_M13741-90514,95124,3,2,1215,10-12-2020,Listed,1230000,1012,MLSListings
2967,3655-Kersten-Dr_San-Jose_CA_95124_M13741-90514,95124,3,2,1215,10-12-2020,Listed,1230000,1012,MLSListings
2968,3655-Kersten-Dr_San-Jose_CA_95124_M13741-90514,95124,3,2,1215,10-03-2003,Sold,500000,411,Public Record
2969,3655-Kersten-Dr_San-Jose_CA_95124_M13741-90514,95124,3,2,1215,10-03-2003,Sold,500000,411,Public Record
2970,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,95111,3,2.5,1724,10-10-2020,Listed,865888,502,MLSListings
2971,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,95111,3,2.5,1724,10-10-2020,Listed,865888,502,MLSListings
2972,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,95111,3,2.5,1724,26-09-2012,Sold,448500,260,Public Record
2973,365-Esfahan-Ct_San-Jose_CA_95111_M12486-23912,95111,3,2.5,1724,26-09-2012,Sold,448500,260,Public Record
2974,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,10-09-2020,Listed,1235000,943,MLSListings
2975,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,10-09-2020,Listed,1235000,943,MLSListings
2976,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,02-12-2016,Listed,899990,687,MLSListings
2977,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,02-12-2016,Listed,899990,687,MLSListings
2978,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,02-12-2016,Listed,899990,687,MLSListings
2979,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,02-12-2016,Listed,899990,687,MLSListings
2980,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,15-03-2016,Sold,1000000,763,MLSListings
2981,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,15-03-2016,Sold,1000000,763,MLSListings
2982,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,23-12-2004,Sold,610000,466,Public Record
2983,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,23-12-2004,Sold,610000,466,Public Record
2984,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,17-09-1976,Sold,48700,37,Public Record
2985,3681-Manda-Dr_San-Jose_CA_95124_M14798-76727,95124,3,2,1309,17-09-1976,Sold,48700,37,Public Record
2986,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,21-09-2020,Price Changed,1350000,1295,MLSListings
2987,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,21-09-2020,Price Changed,1350000,1295,MLSListings
2988,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,10-09-2020,Price Changed,1299000,1246,MLSListings
2989,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,10-09-2020,Price Changed,1299000,1246,MLSListings
2990,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,09-03-2020,Listed,1399990,1343,MLSListings
2991,369-N-Murphy-Ave_Sunnyvale_CA_94085_M26432-37491,94085,3,1,1042,09-03-2020,Listed,1399990,1343,MLSListings
2992,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,10-08-2020,Listed,959000,705,MLSListings
2993,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,10-08-2020,Listed,959000,705,MLSListings
2994,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,13-01-2014,Sold,511000,375,MLSListings
2995,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,13-01-2014,Sold,511000,375,MLSListings
2996,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,05-09-2013,Listed,500000,367,MLSListings
2997,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,05-09-2013,Listed,500000,367,MLSListings
2998,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,18-06-2013,Sold,511000,375,Public Record
2999,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,18-06-2013,Sold,511000,375,Public Record
3000,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,18-03-2011,Sold,430000,316,MLSListings
3001,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,18-03-2011,Sold,430000,316,MLSListings
3002,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,30-04-2010,Price Changed,425000,312,MLSListings
3003,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,30-04-2010,Price Changed,425000,312,MLSListings
3004,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,19-04-2010,Price Changed,446000,327,MLSListings
3005,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,19-04-2010,Price Changed,446000,327,MLSListings
3006,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,30-03-2010,Listed,464000,341,MLSListings
3007,36-Avenida-Espana_San-Jose_CA_95139_M19818-07335,95139,4,1.5,1360,30-03-2010,Listed,464000,341,MLSListings
3008,3715-Terstena-Pl-Apt-204_Santa-Clara_CA_95051_M29801-96143,95051,2,2,1456,10-12-2020,Listed,928000,637,MLSListings
3009,3715-Terstena-Pl-Apt-204_Santa-Clara_CA_95051_M29801-96143,95051,2,2,1456,10-12-2020,Listed,928000,637,MLSListings
3010,3715-Terstena-Pl-Apt-204_Santa-Clara_CA_95051_M29801-96143,95051,2,2,1456,30-12-1988,Sold,150000,103,Public Record
3011,3715-Terstena-Pl-Apt-204_Santa-Clara_CA_95051_M29801-96143,95051,2,2,1456,30-12-1988,Sold,150000,103,Public Record
3012,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,13-10-2020,Listed,1230000,682,MLSListings
3013,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,13-10-2020,Listed,1230000,682,MLSListings
3014,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,28-08-2013,Listed,688000,381,MLSListings
3015,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,28-08-2013,Listed,688000,381,MLSListings
3016,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,28-08-2013,Listed,688000,381,MLSListings
3017,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,28-08-2013,Listed,688000,381,MLSListings
3018,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,10-03-2013,Sold,748000,414,MLSListings
3019,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,10-03-2013,Sold,748000,414,MLSListings
3020,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,26-10-2011,Sold,515000,285,MLSListings
3021,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,26-10-2011,Sold,515000,285,MLSListings
3022,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,03-10-2011,Listed,575000,318,MLSListings
3023,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,03-10-2011,Listed,575000,318,MLSListings
3024,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,29-04-2011,Listed,539000,298,MLSListings
3025,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,29-04-2011,Listed,539000,298,MLSListings
3026,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,08-02-2011,Listed,525000,291,MLSListings
3027,3728-Europe-Ct_Santa-Clara_CA_95051_M15514-71695,95051,3,2.5,1803,08-02-2011,Listed,525000,291,MLSListings
3028,3744-Benton-St_Santa-Clara_CA_95051_M14584-18636,95051,4,3,1735,09-10-2020,Listed,1688888,973,MLSListings
3029,3744-Benton-St_Santa-Clara_CA_95051_M14584-18636,95051,4,3,1735,09-10-2020,Listed,1688888,973,MLSListings
3030,3744-Benton-St_Santa-Clara_CA_95051_M14584-18636,95051,4,3,1735,08-06-2014,Sold,1125000,648,Public Record
3031,3744-Benton-St_Santa-Clara_CA_95051_M14584-18636,95051,4,3,1735,08-06-2014,Sold,1125000,648,Public Record
3032,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,10-08-2020,Listed,539000,634,MLSListings
3033,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,10-08-2020,Listed,539000,634,MLSListings
3034,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,30-10-2018,Listed,499000,587,SanDiegoCountySPN
3035,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,30-10-2018,Listed,499000,587,MLSListings
3036,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,30-10-2018,Listed,499000,587,SanDiegoCountySPN
3037,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,30-10-2018,Listed,499000,587,MLSListings
3038,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,12-04-2018,Sold,505000,594,SanDiegoCountySPN
3039,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,12-04-2018,Sold,505000,594,SanDiegoCountySPN
3040,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,31-10-1985,Sold,92000,108,Public Record
3041,374-Coyote-Creek-Cir_San-Jose_CA_95116_M14424-57349,95116,2,2,849,31-10-1985,Sold,92000,108,Public Record
3042,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,10-08-2020,Listed,725888,699,MLSListings
3043,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,10-08-2020,Listed,725888,699,MLSListings
3044,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,19-01-2017,Sold,680000,655,MLSListings
3045,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,19-01-2017,Sold,680000,655,MLSListings
3046,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,16-12-2016,Listed,668888,645,MLSListings
3047,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,16-12-2016,Listed,668888,645,MLSListings
3048,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,22-07-2016,Price Changed,659888,636,MLSListings
3049,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,22-07-2016,Price Changed,659888,636,MLSListings
3050,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,22-06-2016,Listed,678000,653,MLSListings
3051,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,22-06-2016,Listed,678000,653,MLSListings
3052,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,05-08-2002,Sold,375000,361,Public Record
3053,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,05-08-2002,Sold,375000,361,Public Record
3054,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,03-07-2000,Sold,295000,284,Public Record
3055,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,95135,2,2,1037,03-07-2000,Sold,295000,284,Public Record
3056,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,19-09-2020,Listed,1648000,1436,MLSListings
3057,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,19-09-2020,Listed,1648000,1436,MLSListings
3058,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,04-08-2016,Sold,1305000,1137,MLSListings
3059,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,04-08-2016,Sold,1305000,1137,MLSListings
3060,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,03-07-2016,Listed,1180000,1028,MLSListings
3061,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,03-07-2016,Listed,1180000,1028,MLSListings
3062,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,17-03-2016,Listed,1180000,1028,MLSListings
3063,3762-Carlysle-Ave_Santa-Clara_CA_95051_M15000-07428,95051,3,2,1147,17-03-2016,Listed,1180000,1028,MLSListings
3064,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,09-09-2020,Listed,899000,781,MLSListings
3065,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,09-09-2020,Listed,899000,781,MLSListings
3066,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,28-08-2008,Sold,505000,439,Public Record
3067,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,28-08-2008,Sold,505000,439,Public Record
3068,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,26-05-2006,Sold,640000,556,Public Record
3069,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,26-05-2006,Sold,640000,556,Public Record
3070,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,21-03-1997,Sold,210500,183,Public Record
3071,379-Dunsmuir-Ter-Unit-3_Sunnyvale_CA_94085_M26532-24763,94085,3,3,1150,21-03-1997,Sold,210500,183,Public Record
3072,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,10-06-2020,Listed,979000,851,MLSListings
3073,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,10-06-2020,Listed,979000,851,MLSListings
3074,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,11-07-2007,Sold,579000,503,Public Record
3075,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,11-07-2007,Sold,579000,503,Public Record
3076,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,26-03-1997,Sold,206000,179,Public Record
3077,379-Dunsmuir-Ter-Unit-4_Sunnyvale_CA_94085_M26569-51358,94085,2,2.5,1150,26-03-1997,Sold,206000,179,Public Record
3078,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,18-09-2020,Listed,1898888,916,MLSListings
3079,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,18-09-2020,Listed,1898888,916,MLSListings
3080,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,07-10-2012,Price Changed,848000,409,MLSListings
3081,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,07-10-2012,Price Changed,848000,409,MLSListings
3082,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,16-08-2012,Sold,830000,400,MLSListings
3083,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,16-08-2012,Sold,830000,400,MLSListings
3084,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,18-06-2012,Listed,898000,433,MLSListings
3085,3836-Dunford-Way_Santa-Clara_CA_95051_M14890-13975,95051,6,3,2072,18-06-2012,Listed,898000,433,MLSListings
3086,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,10-01-2020,Listed,1150000,968,MLSListings
3087,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,10-01-2020,Listed,1150000,968,MLSListings
3088,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,16-03-2017,Sold,860000,724,MLSListings
3089,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,16-03-2017,Sold,860000,724,MLSListings
3090,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,13-12-2016,Sold,860000,724,Public Record
3091,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,13-12-2016,Sold,860000,724,Public Record
3092,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,15-11-2016,Listed,798000,672,ContraCosta
3093,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,15-11-2016,Listed,798000,672,ContraCosta
3094,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,11-01-2016,Listed,798000,672,MLSListings
3095,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,11-01-2016,Listed,798000,672,MLSListings
3096,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,25-05-2012,Sold,422000,355,MLSListings
3097,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,25-05-2012,Sold,422000,355,MLSListings
3098,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,23-02-2012,Price Changed,429000,361,MLSListings
3099,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,23-02-2012,Price Changed,429000,361,MLSListings
3100,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,01-02-2012,Listed,459950,387,MLSListings
3101,383-Greenlake-Dr_Sunnyvale_CA_94089_M22809-86637,94089,3,2,1187,01-02-2012,Listed,459950,387,MLSListings
3102,386-Santa-Elena-Ter-1_Sunnyvale_CA_94085_M12821-63260,94085,3,3.5,1877,16-09-2020,Price Changed,1399900,745,MLSListings
3103,386-Santa-Elena-Ter-1_Sunnyvale_CA_94085_M12821-63260,94085,3,3.5,1877,16-09-2020,Price Changed,1399900,745,MLSListings
3104,386-Santa-Elena-Ter-1_Sunnyvale_CA_94085_M12821-63260,94085,3,3.5,1877,09-04-2020,Listed,1449000,771,MLSListings
3105,386-Santa-Elena-Ter-1_Sunnyvale_CA_94085_M12821-63260,94085,3,3.5,1877,09-04-2020,Listed,1449000,771,MLSListings
3106,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,24-09-2020,Listed,1688000,1216,MLSListings
3107,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,24-09-2020,Listed,1688000,1216,MLSListings
3108,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,13-10-2016,Sold,1350000,972,MLSListings
3109,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,13-10-2016,Sold,1350000,972,MLSListings
3110,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,14-09-2016,Price Changed,1348000,971,MLSListings
3111,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,14-09-2016,Price Changed,1348000,971,MLSListings
3112,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,09-07-2016,Listed,1298000,935,MLSListings
3113,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,09-07-2016,Listed,1298000,935,MLSListings
3114,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,28-07-2010,Listed,738000,531,MLSListings
3115,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,28-07-2010,Listed,738000,531,MLSListings
3116,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,06-03-2010,Listed,848000,610,MLSListings
3117,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,06-03-2010,Listed,848000,610,MLSListings
3118,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,09-02-2010,Sold,755000,543,Public Record
3119,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,09-02-2010,Sold,755000,543,Public Record
3120,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,07-02-2010,Price Changed,828000,596,MLSListings
3121,3887-Kensington-Ave_Santa-Clara_CA_95051_M14909-89070,95051,3,2,1388,07-02-2010,Price Changed,828000,596,MLSListings
3122,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,09-10-2020,Listed,1099888,1206,MLSListings
3123,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,09-10-2020,Listed,1099888,1206,MLSListings
3124,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,28-09-2020,Price Changed,929950,1019,MLSListings
3125,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,28-09-2020,Price Changed,929950,1019,MLSListings
3126,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,21-09-2020,Price Changed,999950,1096,MLSListings
3127,389-E-Arques-Ave_Sunnyvale_CA_94085_M26264-30551,94085,3,1,912,21-09-2020,Price Changed,999950,1096,MLSListings
3128,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,16-09-2020,Price Changed,759759,844,SanFrancisco
3129,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,16-09-2020,Price Changed,759759,844,SanFrancisco
3130,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,09-03-2020,Listed,769759,855,SanFrancisco
3131,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,09-03-2020,Listed,769759,855,SanFrancisco
3132,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,03-05-2008,Sold,420000,466,Public Record
3133,3901-Lick-Mill-Blvd-Apt-215_Santa-Clara_CA_95054_M28890-68684,95054,1,1,900,03-05-2008,Sold,420000,466,Public Record
3134,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,16-09-2020,Price Changed,899000,783,MLSListings
3135,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,16-09-2020,Price Changed,899000,783,MLSListings
3136,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,31-07-2020,Listed,920000,801,MLSListings
3137,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,31-07-2020,Listed,920000,801,MLSListings
3138,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,27-07-2020,Price Changed for rent,3200,2,MLSListings
3139,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,27-07-2020,Price Changed for rent,3200,2,MLSListings
3140,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,19-12-2014,Sold,625000,544,Public Record
3141,3901-Lick-Mill-Blvd-Apt-322_Santa-Clara_CA_95054_M10030-89196,95054,2,2,1148,19-12-2014,Sold,625000,544,Public Record
3142,395-Sunset-Ave_Sunnyvale_CA_94086_M15810-83598,94086,3,2,1451,10-02-2020,Listed,1898000,1308,MLSListings
3143,395-Sunset-Ave_Sunnyvale_CA_94086_M15810-83598,94086,3,2,1451,10-02-2020,Listed,1898000,1308,MLSListings
3144,395-Sunset-Ave_Sunnyvale_CA_94086_M15810-83598,94086,3,2,1451,18-06-2009,Sold,650000,447,Public Record
3145,395-Sunset-Ave_Sunnyvale_CA_94086_M15810-83598,94086,3,2,1451,18-06-2009,Sold,650000,447,Public Record
